[s],CH3[V]
-8.5800E-04,-4.833841919E-02
-8.5600E-04,-5.130716968E-02
-8.5400E-04,-4.536966870E-02
-8.5200E-04,-4.156107433E-02
-8.5000E-04,-4.671732517E-02
-8.4800E-04,-5.216654482E-02
-8.4600E-04,-5.062357581E-02
-8.4400E-04,-4.613138758E-02
-8.4200E-04,-4.603373131E-02
-8.4000E-04,-4.304544957E-02
-8.3800E-04,-4.910013806E-02
-8.3600E-04,-4.085794921E-02
-8.3400E-04,-4.158060558E-02
-8.3200E-04,-4.611185632E-02
-8.3000E-04,-4.308451208E-02
-8.2800E-04,-5.058451331E-02
-8.2600E-04,-4.691263770E-02
-8.2400E-04,-4.160013683E-02
-8.2200E-04,-4.611185632E-02
-8.2000E-04,-4.462748108E-02
-8.1800E-04,-4.617045008E-02
-8.1600E-04,-4.380716845E-02
-8.1400E-04,-4.618998134E-02
-8.1200E-04,-4.310404333E-02
-8.1000E-04,-4.302591832E-02
-8.0800E-04,-4.454935607E-02
-8.0600E-04,-4.613138758E-02
-8.0400E-04,-4.158060558E-02
-8.0200E-04,-4.685404395E-02
-8.0000E-04,-4.681498144E-02
-7.9800E-04,-4.226419944E-02
-7.9600E-04,-4.529154369E-02
-7.9400E-04,-4.611185632E-02
-7.9200E-04,-4.751810655E-02
-7.9000E-04,-4.460794983E-02
-7.8800E-04,-4.390482471E-02
-7.8600E-04,-4.611185632E-02
-7.8400E-04,-4.535013745E-02
-7.8200E-04,-4.911966932E-02
-7.8000E-04,-4.673685643E-02
-7.7800E-04,-4.911966932E-02
-7.7600E-04,-4.990091944E-02
-7.7400E-04,-4.913920057E-02
-7.7200E-04,-4.300638706E-02
-7.7000E-04,-4.228373070E-02
-7.6800E-04,-4.460794983E-02
-7.6600E-04,-4.527201244E-02
-7.6400E-04,-4.747904405E-02
-7.6200E-04,-4.312357458E-02
-7.6000E-04,-4.384623095E-02
-7.5800E-04,-4.759623157E-02
-7.5600E-04,-4.535013745E-02
-7.5400E-04,-4.911966932E-02
-7.5200E-04,-4.679545019E-02
-7.5000E-04,-4.081888671E-02
-7.4800E-04,-4.906107556E-02
-7.4600E-04,-4.831888794E-02
-7.4400E-04,-5.132670093E-02
-7.4200E-04,-4.986185694E-02
-7.4000E-04,-4.378763719E-02
-7.3800E-04,-4.677591893E-02
-7.3600E-04,-4.679545019E-02
-7.3400E-04,-5.361185755E-02
-7.3200E-04,-4.827982543E-02
-7.3000E-04,-4.449076231E-02
-7.2800E-04,-4.452982481E-02
-7.2600E-04,-4.908060681E-02
-7.2400E-04,-4.827982543E-02
-7.2200E-04,-4.990091944E-02
-7.2000E-04,-3.937357397E-02
-7.1800E-04,-4.077982420E-02
-7.1600E-04,-5.736185817E-02
-7.1400E-04,-5.206888855E-02
-7.1200E-04,-4.978373193E-02
-7.1000E-04,-4.685404395E-02
-7.0800E-04,-5.128763842E-02
-7.0600E-04,-5.208841980E-02
-7.0400E-04,-5.285013868E-02
-7.0200E-04,-4.980326318E-02
-7.0000E-04,-5.357279505E-02
-6.9800E-04,-4.618998134E-02
-6.9600E-04,-4.456888732E-02
-6.9400E-04,-5.730326441E-02
-6.9200E-04,-5.210795106E-02
-6.9000E-04,-5.435404517E-02
-6.8800E-04,-4.152201182E-02
-6.8600E-04,-4.308451208E-02
-6.8400E-04,-5.439310768E-02
-6.8200E-04,-4.081888671E-02
-6.8000E-04,-3.861185509E-02
-6.7800E-04,-3.931498021E-02
-6.7600E-04,-4.915873182E-02
-6.7400E-04,-5.130716968E-02
-6.7200E-04,-3.937357397E-02
-6.7000E-04,-4.538919996E-02
-6.6800E-04,-4.452982481E-02
-6.6600E-04,-4.460794983E-02
-6.6400E-04,-4.687357520E-02
-6.6200E-04,-4.156107433E-02
-6.6000E-04,-4.456888732E-02
-6.5800E-04,-4.993998195E-02
-6.5600E-04,-5.210795106E-02
-6.5400E-04,-4.757670031E-02
-6.5200E-04,-4.904154430E-02
-6.5000E-04,-4.538919996E-02
-6.4800E-04,-4.085794921E-02
-6.4600E-04,-4.915873182E-02
-6.4400E-04,-4.753763781E-02
-6.4200E-04,-4.765482533E-02
-6.4000E-04,-4.611185632E-02
-6.3800E-04,-4.675638768E-02
-6.3600E-04,-4.835795044E-02
-6.3400E-04,-3.786966747E-02
-6.3200E-04,-5.283060742E-02
-6.3000E-04,-5.134623218E-02
-6.2800E-04,-4.538919996E-02
-6.2600E-04,-4.679545019E-02
-6.2400E-04,-4.605326256E-02
-6.2200E-04,-4.974466942E-02
-6.2000E-04,-4.535013745E-02
-6.1800E-04,-4.374857469E-02
-6.1600E-04,-4.911966932E-02
-6.1400E-04,-4.757670031E-02
-6.1200E-04,-4.665873141E-02
-6.1000E-04,-4.904154430E-02
-6.0800E-04,-4.536966870E-02
-6.0600E-04,-4.228373070E-02
-6.0400E-04,-4.464701233E-02
-6.0200E-04,-4.759623157E-02
-6.0000E-04,-5.210795106E-02
-5.9800E-04,-5.210795106E-02
-5.9600E-04,-5.056498205E-02
-5.9400E-04,-4.603373131E-02
-5.9200E-04,-4.835795044E-02
-5.9000E-04,-5.277201367E-02
-5.8800E-04,-5.130716968E-02
-5.8600E-04,-4.306498082E-02
-5.8400E-04,-4.456888732E-02
-5.8200E-04,-4.384623095E-02
-5.8000E-04,-4.683451269E-02
-5.7800E-04,-4.993998195E-02
-5.7600E-04,-3.855326133E-02
-5.7400E-04,-3.556497959E-02
-5.7200E-04,-4.601420006E-02
-5.7000E-04,-4.378763719E-02
-5.6800E-04,-4.531107494E-02
-5.6600E-04,-5.062357581E-02
-5.6400E-04,-4.679545019E-02
-5.6200E-04,-4.089701172E-02
-5.6000E-04,-4.540873121E-02
-5.5800E-04,-4.226419944E-02
-5.5600E-04,-4.540873121E-02
-5.5400E-04,-3.853373008E-02
-5.5200E-04,-4.898295054E-02
-5.5000E-04,-4.302591832E-02
-5.4800E-04,-4.978373193E-02
-5.4600E-04,-4.232279320E-02
-5.4400E-04,-4.298685581E-02
-5.4200E-04,-4.452982481E-02
-5.4000E-04,-4.230326195E-02
-5.3800E-04,-4.677591893E-02
-5.3600E-04,-4.456888732E-02
-5.3400E-04,-4.161966809E-02
-5.3200E-04,-3.562357335E-02
-5.3000E-04,-4.234232446E-02
-5.2800E-04,-4.388529346E-02
-5.2600E-04,-3.859232384E-02
-5.2400E-04,-3.783060497E-02
-5.2200E-04,-3.482279197E-02
-5.2000E-04,-4.759623157E-02
-5.1800E-04,-4.009623034E-02
-5.1600E-04,-4.542826246E-02
-5.1400E-04,-4.076029295E-02
-5.1200E-04,-4.908060681E-02
-5.1000E-04,-4.607279382E-02
-5.0800E-04,-3.935404272E-02
-5.0600E-04,-4.454935607E-02
-5.0400E-04,-4.827982543E-02
-5.0200E-04,-4.308451208E-02
-5.0000E-04,-4.456888732E-02
-4.9800E-04,-4.685404395E-02
-4.9600E-04,-4.990091944E-02
-4.9400E-04,-4.310404333E-02
-4.9200E-04,-4.083841796E-02
-4.9000E-04,-4.382669970E-02
-4.8800E-04,-5.212748231E-02
-4.8600E-04,-4.085794921E-02
-4.8400E-04,-5.058451331E-02
-4.8200E-04,-4.462748108E-02
-4.8000E-04,-3.478372947E-02
-4.7800E-04,-4.079935545E-02
-4.7600E-04,-5.136576343E-02
-4.7400E-04,-4.384623095E-02
-4.7200E-04,-3.861185509E-02
-4.7000E-04,-4.294779330E-02
-4.6800E-04,-4.314310584E-02
-4.6600E-04,-3.788919873E-02
-4.6400E-04,-4.609232507E-02
-4.6200E-04,-4.902201305E-02
-4.6000E-04,-4.308451208E-02
-4.5800E-04,-4.009623034E-02
-4.5600E-04,-4.685404395E-02
-4.5400E-04,-4.755716906E-02
-4.5200E-04,-4.308451208E-02
-4.5000E-04,-4.911966932E-02
-4.4800E-04,-4.011576159E-02
-4.4600E-04,-4.081888671E-02
-4.4400E-04,-4.009623034E-02
-4.4200E-04,-4.980326318E-02
-4.4000E-04,-4.685404395E-02
-4.3800E-04,-4.679545019E-02
-4.3600E-04,-3.337747924E-02
-4.3400E-04,-4.603373131E-02
-4.3200E-04,-4.220560568E-02
-4.3000E-04,-4.677591893E-02
-4.2800E-04,-4.599466880E-02
-4.2600E-04,-4.908060681E-02
-4.2400E-04,-5.130716968E-02
-4.2200E-04,-5.056498205E-02
-4.2000E-04,-4.382669970E-02
-4.1800E-04,-4.835795044E-02
-4.1600E-04,-4.908060681E-02
-4.1400E-04,-5.058451331E-02
-4.1200E-04,-4.986185694E-02
-4.1000E-04,-3.857279259E-02
-4.0800E-04,-5.210795106E-02
-4.0600E-04,-4.529154369E-02
-4.0400E-04,-4.535013745E-02
-4.0200E-04,-4.911966932E-02
-4.0000E-04,-4.531107494E-02
-3.9800E-04,-4.609232507E-02
-3.9600E-04,-4.982279443E-02
-3.9400E-04,-5.210795106E-02
-3.9200E-04,-4.226419944E-02
-3.9000E-04,-4.378763719E-02
-3.8800E-04,-4.386576221E-02
-3.8600E-04,-4.910013806E-02
-3.8400E-04,-4.382669970E-02
-3.8200E-04,-4.378763719E-02
-3.8000E-04,-4.077982420E-02
-3.7800E-04,-4.540873121E-02
-3.7600E-04,-4.531107494E-02
-3.7400E-04,-3.865091760E-02
-3.7200E-04,-4.839701295E-02
-3.7000E-04,-4.445169980E-02
-3.6800E-04,-4.536966870E-02
-3.6600E-04,-5.132670093E-02
-3.6400E-04,-5.054545080E-02
-3.6200E-04,-4.533060620E-02
-3.6000E-04,-4.452982481E-02
-3.5800E-04,-5.286966993E-02
-3.5600E-04,-4.529154369E-02
-3.5400E-04,-4.089701172E-02
-3.5200E-04,-3.708841734E-02
-3.5000E-04,-4.536966870E-02
-3.4800E-04,-4.232279320E-02
-3.4600E-04,-5.208841980E-02
-3.4400E-04,-4.525248118E-02
-3.4200E-04,-5.066263832E-02
-3.4000E-04,-4.007669908E-02
-3.3800E-04,-4.837748169E-02
-3.3600E-04,-4.599466880E-02
-3.3400E-04,-4.150248057E-02
-3.3200E-04,-5.288920118E-02
-3.3000E-04,-4.824076292E-02
-3.2800E-04,-4.763529407E-02
-3.2600E-04,-5.806498328E-02
-3.2400E-04,-4.681498144E-02
-3.2200E-04,-4.986185694E-02
-3.2000E-04,-4.605326256E-02
-3.1800E-04,-4.984232569E-02
-3.1600E-04,-5.210795106E-02
-3.1400E-04,-5.658060804E-02
-3.1200E-04,-4.759623157E-02
-3.1000E-04,-5.138529469E-02
-3.0800E-04,-5.136576343E-02
-3.0600E-04,-4.761576282E-02
-3.0400E-04,-4.980326318E-02
-3.0200E-04,-4.906107556E-02
-3.0000E-04,-4.908060681E-02
-2.9800E-04,-4.087748047E-02
-2.9600E-04,-4.827982543E-02
-2.9400E-04,-5.054545080E-02
-2.9200E-04,-4.531107494E-02
-2.9000E-04,-3.933451146E-02
-2.8800E-04,-4.454935607E-02
-2.8600E-04,-4.757670031E-02
-2.8400E-04,-4.308451208E-02
-2.8200E-04,-4.761576282E-02
-2.8000E-04,-4.986185694E-02
-2.7800E-04,-4.605326256E-02
-2.7600E-04,-4.378763719E-02
-2.7400E-04,-4.538919996E-02
-2.7200E-04,-4.531107494E-02
-2.7000E-04,-4.913920057E-02
-2.6800E-04,-4.226419944E-02
-2.6600E-04,-4.013529284E-02
-2.6400E-04,-4.685404395E-02
-2.6200E-04,-5.208841980E-02
-2.6000E-04,-4.984232569E-02
-2.5800E-04,-4.378763719E-02
-2.5600E-04,-3.792826123E-02
-2.5400E-04,-4.829935668E-02
-2.5200E-04,-4.974466942E-02
-2.5000E-04,-5.439310768E-02
-2.4800E-04,-4.835795044E-02
-2.4600E-04,-4.984232569E-02
-2.4400E-04,-5.441263893E-02
-2.4200E-04,-4.904154430E-02
-2.4000E-04,-4.234232446E-02
-2.3800E-04,-4.158060558E-02
-2.3600E-04,-4.536966870E-02
-2.3400E-04,-4.609232507E-02
-2.3200E-04,-4.607279382E-02
-2.3000E-04,-4.988138819E-02
-2.2800E-04,-4.677591893E-02
-2.2600E-04,-5.285013868E-02
-2.2400E-04,-5.058451331E-02
-2.2200E-04,-4.529154369E-02
-2.2000E-04,-4.906107556E-02
-2.1800E-04,-4.234232446E-02
-2.1600E-04,-4.675638768E-02
-2.1400E-04,-4.009623034E-02
-2.1200E-04,-4.538919996E-02
-2.1000E-04,-5.288920118E-02
-2.0800E-04,-4.452982481E-02
-2.0600E-04,-4.761576282E-02
-2.0400E-04,-4.753763781E-02
-2.0200E-04,-4.833841919E-02
-2.0000E-04,-4.613138758E-02
-1.9800E-04,-4.839701295E-02
-1.9600E-04,-4.681498144E-02
-1.9400E-04,-4.687357520E-02
-1.9200E-04,-4.683451269E-02
-1.9000E-04,-4.976420067E-02
-1.8800E-04,-5.212748231E-02
-1.8600E-04,-4.904154430E-02
-1.8400E-04,-4.376810594E-02
-1.8200E-04,-4.761576282E-02
-1.8000E-04,-4.992045070E-02
-1.7800E-04,-4.001810532E-02
-1.7600E-04,-4.374857469E-02
-1.7400E-04,-4.380716845E-02
-1.7200E-04,-4.160013683E-02
-1.7000E-04,-4.240091822E-02
-1.6800E-04,-4.835795044E-02
-1.6600E-04,-4.306498082E-02
-1.6400E-04,-4.304544957E-02
-1.6200E-04,-4.386576221E-02
-1.6000E-04,-4.380716845E-02
-1.5800E-04,-5.288920118E-02
-1.5600E-04,-4.540873121E-02
-1.5400E-04,-4.230326195E-02
-1.5200E-04,-4.386576221E-02
-1.5000E-04,-4.986185694E-02
-1.4800E-04,-4.454935607E-02
-1.4600E-04,-4.382669970E-02
-1.4400E-04,-4.613138758E-02
-1.4200E-04,-4.607279382E-02
-1.4000E-04,-3.855326133E-02
-1.3800E-04,-4.535013745E-02
-1.3600E-04,-4.829935668E-02
-1.3400E-04,-3.624857346E-02
-1.3200E-04,-4.525248118E-02
-1.3000E-04,-4.452982481E-02
-1.2800E-04,-4.374857469E-02
-1.2600E-04,-3.861185509E-02
-1.2400E-04,-4.230326195E-02
-1.2200E-04,-4.462748108E-02
-1.2000E-04,-4.232279320E-02
-1.1800E-04,-4.460794983E-02
-1.1600E-04,-4.982279443E-02
-1.1400E-04,-4.906107556E-02
-1.1200E-04,-5.361185755E-02
-1.1000E-04,-4.542826246E-02
-1.0800E-04,-4.835795044E-02
-1.0600E-04,-4.384623095E-02
-1.0400E-04,-4.535013745E-02
-1.0200E-04,-4.394388722E-02
-1.0000E-04,-4.837748169E-02
-9.8000E-05,-3.562357335E-02
-9.6000E-05,-4.156107433E-02
-9.4000E-05,-4.755716906E-02
-9.2000E-05,-3.865091760E-02
-9.0000E-05,-4.603373131E-02
-8.8000E-05,-4.007669908E-02
-8.6000E-05,-4.613138758E-02
-8.4000E-05,-3.929544896E-02
-8.2000E-05,-4.609232507E-02
-8.0000E-05,-5.140482594E-02
-7.8000E-05,-4.607279382E-02
-7.6000E-05,-5.138529469E-02
-7.4000E-05,-4.751810655E-02
-7.2000E-05,-4.535013745E-02
-7.0000E-05,-3.704935484E-02
-6.8000E-05,-3.931498021E-02
-6.6000E-05,-4.156107433E-02
-6.4000E-05,-5.355326379E-02
-6.2000E-05,-4.759623157E-02
-6.0000E-05,-4.165873059E-02
-5.8000E-05,-4.308451208E-02
-5.6000E-05,-4.753763781E-02
-5.4000E-05,-4.376810594E-02
-5.2000E-05,-4.316263709E-02
-5.0000E-05,-4.538919996E-02
-4.8000E-05,-3.632669847E-02
-4.6000E-05,-4.238138696E-02
-4.4000E-05,-4.308451208E-02
-4.2000E-05,-4.007669908E-02
-4.0000E-05,-4.161966809E-02
-3.8000E-05,-4.462748108E-02
-3.6000E-05,-4.747904405E-02
-3.4000E-05,-4.386576221E-02
-3.2000E-05,-4.378763719E-02
-3.0000E-05,-4.757670031E-02
-2.8000E-05,-4.161966809E-02
-2.6000E-05,-3.857279259E-02
-2.4000E-05,-3.410013560E-02
-2.2000E-05,-3.933451146E-02
-2.0000E-05,-4.904154430E-02
-1.8000E-05,-4.833841919E-02
-1.6000E-05,-4.163919934E-02
-1.4000E-05,-3.853373008E-02
-1.2000E-05,-4.456888732E-02
-1.0000E-05,-4.753763781E-02
-8.0002E-06,-4.527201244E-02
-6.0002E-06,-4.835795044E-02
-4.0002E-06,-4.827982543E-02
-2.0002E-06,-4.310404333E-02
-1.5120E-10,-3.779154246E-02
1.9998E-06,-2.202134474E-01
3.9998E-06,-6.785014114E-02
5.9998E-06,-3.933451146E-02
7.9998E-06,-1.304544465E-02
9.9998E-06,-1.009622542E-02
1.2000E-05,1.954557805E-03
1.4000E-05,1.918112313E-02
1.6000E-05,1.689596650E-02
1.8000E-05,2.898581224E-02
2.0000E-05,2.820456211E-02
2.2000E-05,3.877097009E-02
2.4000E-05,4.099753295E-02
2.6000E-05,4.847800293E-02
2.8000E-05,6.043112989E-02
3.0000E-05,6.123191127E-02
3.2000E-05,6.047019240E-02
3.4000E-05,6.949363138E-02
3.6000E-05,7.625144498E-02
3.8000E-05,7.767722647E-02
4.0000E-05,9.500144806E-02
4.2000E-05,8.609519660E-02
4.4000E-05,8.527488396E-02
4.6000E-05,8.900535332E-02
4.8000E-05,9.427879169E-02
5.0000E-05,1.048061372E-01
5.2000E-05,1.039467620E-01
5.4000E-05,1.002944177E-01
5.6000E-05,1.025014493E-01
5.8000E-05,1.085366065E-01
6.0000E-05,1.085561378E-01
6.2000E-05,1.130678573E-01
6.4000E-05,1.258217656E-01
6.6000E-05,1.213100461E-01
6.8000E-05,1.235170777E-01
7.0000E-05,1.145522325E-01
7.2000E-05,1.325209855E-01
7.4000E-05,1.286928598E-01
7.6000E-05,1.242592654E-01
7.8000E-05,1.340444232E-01
8.0000E-05,1.422866121E-01
8.2000E-05,1.482827068E-01
8.4000E-05,1.475014567E-01
8.6000E-05,1.588295835E-01
8.8000E-05,1.512709885E-01
9.0000E-05,1.527944263E-01
9.2000E-05,1.580288021E-01
9.4000E-05,1.558022393E-01
9.6000E-05,1.640834906E-01
9.8000E-05,1.603530213E-01
1.0000E-04,1.611147401E-01
1.0200E-04,1.715834919E-01
1.0400E-04,1.700600541E-01
1.0600E-04,1.738100547E-01
1.0800E-04,1.738491172E-01
1.1000E-04,1.835952126E-01
1.1200E-04,1.850991191E-01
1.1400E-04,1.895522448E-01
1.1600E-04,1.858608379E-01
1.1800E-04,1.986733400E-01
1.2000E-04,2.030678720E-01
1.2200E-04,2.031459970E-01
1.2400E-04,2.188295934E-01
1.2600E-04,2.180874057E-01
1.2800E-04,2.339272521E-01
1.3000E-04,2.375795964E-01
1.3200E-04,2.428335035E-01
1.3400E-04,2.503139735E-01
1.3600E-04,2.639077257E-01
1.3800E-04,2.788881969E-01
1.4000E-04,2.870913233E-01
1.4200E-04,3.029116384E-01
1.4400E-04,2.939467932E-01
1.4600E-04,3.066811703E-01
1.4800E-04,3.217202352E-01
1.5000E-04,3.359389875E-01
1.5200E-04,3.427358637E-01
1.5400E-04,3.554311782E-01
1.5600E-04,3.637124296E-01
1.5800E-04,3.839858704E-01
1.6000E-04,3.922671218E-01
1.6200E-04,4.088296245E-01
1.6400E-04,4.132827502E-01
1.6600E-04,4.259780648E-01
1.6800E-04,4.349819725E-01
1.7000E-04,4.583022889E-01
1.7200E-04,4.628140083E-01
1.7400E-04,4.815249489E-01
1.7600E-04,4.920913569E-01
1.7800E-04,5.078530782E-01
1.8000E-04,5.192397988E-01
1.8200E-04,5.333023011E-01
1.8400E-04,5.475796472E-01
1.8600E-04,5.611148057E-01
1.8800E-04,5.761929332E-01
1.9000E-04,5.873843413E-01
1.9200E-04,6.031851251E-01
1.9400E-04,6.278921604E-01
1.9600E-04,6.376577870E-01
1.9800E-04,6.497085702E-01
2.0000E-04,6.550015398E-01
2.0200E-04,6.774820123E-01
2.0400E-04,7.037124853E-01
2.0600E-04,7.127359243E-01
2.0800E-04,7.360757719E-01
2.1000E-04,7.503140555E-01
2.1200E-04,7.773062474E-01
2.1400E-04,7.945328127E-01
2.1600E-04,8.073257836E-01
2.1800E-04,8.419156330E-01
2.2000E-04,8.575992293E-01
2.2200E-04,8.914273599E-01
2.2400E-04,9.094156440E-01
2.2600E-04,9.506851821E-01
2.2800E-04,9.589469022E-01
2.3000E-04,9.851773752E-01
2.3200E-04,1.018966443E+00
2.3400E-04,1.042267228E+00
2.3600E-04,1.065548482E+00
2.3800E-04,1.085040673E+00
2.4000E-04,1.116583647E+00
2.4200E-04,1.143614901E+00
2.4400E-04,1.182657876E+00
2.4600E-04,1.199181317E+00
2.4800E-04,1.229962572E+00
2.5000E-04,1.261427420E+00
2.5200E-04,1.281720393E+00
2.5400E-04,1.318556336E+00
2.5600E-04,1.343185246E+00
2.5800E-04,1.376271189E+00
2.6000E-04,1.398107130E+00
2.6200E-04,1.420568072E+00
2.6400E-04,1.454357140E+00
2.6600E-04,1.469357142E+00
2.6800E-04,1.502364960E+00
2.7000E-04,1.522657932E+00
2.7200E-04,1.563165751E+00
2.7400E-04,1.582677473E+00
2.7600E-04,1.608204821E+00
2.7800E-04,1.647989984E+00
2.8000E-04,1.665255612E+00
2.8200E-04,1.685470459E+00
2.8400E-04,1.718575933E+00
2.8600E-04,1.741739999E+00
2.8800E-04,1.768087660E+00
2.9000E-04,1.789825945E+00
2.9200E-04,1.818361106E+00
2.9400E-04,1.841622828E+00
2.9600E-04,1.861935331E+00
2.9800E-04,1.889669711E+00
3.0000E-04,1.914435340E+00
3.0200E-04,1.936954875E+00
3.0400E-04,1.961720504E+00
3.0600E-04,1.973771287E+00
3.0800E-04,2.011993950E+00
3.1000E-04,2.024728327E+00
3.1200E-04,2.061583802E+00
3.1400E-04,2.084806462E+00
3.1600E-04,2.102872871E+00
3.1800E-04,2.141173658E+00
3.2000E-04,2.156154130E+00
3.2200E-04,2.183204915E+00
3.2400E-04,2.204923669E+00
3.2600E-04,2.228224454E+00
3.2800E-04,2.261193209E+00
3.3000E-04,2.276993993E+00
3.3200E-04,2.306290873E+00
3.3400E-04,2.331036971E+00
3.3600E-04,2.355763537E+00
3.3800E-04,2.385040886E+00
3.4000E-04,2.403029170E+00
3.4200E-04,2.421095579E+00
3.4400E-04,2.448165896E+00
3.4600E-04,2.472872932E+00
3.4800E-04,2.491681528E+00
3.5000E-04,2.516466689E+00
3.5200E-04,2.529982316E+00
3.5400E-04,2.552482320E+00
3.5600E-04,2.579513574E+00
3.5800E-04,2.599787015E+00
3.6000E-04,2.617794830E+00
3.6200E-04,2.646290929E+00
3.6400E-04,2.678556559E+00
3.6600E-04,2.691388592E+00
3.6800E-04,2.706349532E+00
3.7000E-04,2.730353443E+00
3.7200E-04,2.756564384E+00
3.7400E-04,2.771583918E+00
3.7600E-04,2.806896424E+00
3.7800E-04,2.826466740E+00
3.8000E-04,2.848224556E+00
3.8200E-04,2.868439403E+00
3.8400E-04,2.898439408E+00
3.8600E-04,2.920275349E+00
3.8800E-04,2.928556600E+00
3.9000E-04,2.943537071E+00
3.9200E-04,2.977287077E+00
3.9400E-04,2.998341768E+00
3.9600E-04,3.017033177E+00
3.9800E-04,3.035080055E+00
4.0000E-04,3.056837871E+00
4.0200E-04,3.077150374E+00
4.0400E-04,3.098146472E+00
4.0600E-04,3.113146474E+00
4.0800E-04,3.125900382E+00
4.1000E-04,3.161916013E+00
4.1200E-04,3.180705079E+00
4.1400E-04,3.200978520E+00
4.1600E-04,3.221251960E+00
4.1800E-04,3.239220713E+00
4.2000E-04,3.258810560E+00
4.2200E-04,3.278283220E+00
4.2400E-04,3.309103537E+00
4.2600E-04,3.325568384E+00
4.2800E-04,3.346603544E+00
4.3000E-04,3.372072298E+00
4.3200E-04,3.399142615E+00
4.3400E-04,3.414201211E+00
4.3600E-04,3.432150433E+00
4.3800E-04,3.451681686E+00
4.4000E-04,3.474201221E+00
4.4200E-04,3.496701224E+00
4.4400E-04,3.522248104E+00
4.4600E-04,3.539494200E+00
4.4800E-04,3.554513734E+00
4.5000E-04,3.577873113E+00
4.5200E-04,3.592794990E+00
4.5400E-04,3.624298902E+00
4.5600E-04,3.635529372E+00
4.5800E-04,3.652873125E+00
4.6000E-04,3.679123129E+00
4.6200E-04,3.697892664E+00
4.6400E-04,3.718869230E+00
4.6600E-04,3.733927826E+00
4.6800E-04,3.763166112E+00
4.7000E-04,3.778205177E+00
4.7200E-04,3.802970806E+00
4.7400E-04,3.824045028E+00
4.7600E-04,3.839748156E+00
4.7800E-04,3.865255972E+00
4.8000E-04,3.880275506E+00
4.8200E-04,3.904298947E+00
4.8400E-04,3.919279419E+00
4.8600E-04,3.941056766E+00
4.8800E-04,3.948595830E+00
4.9000E-04,3.960646613E+00
4.9200E-04,3.993576306E+00
4.9400E-04,4.010119277E+00
4.9600E-04,4.019084123E+00
4.9800E-04,4.040841939E+00
5.0000E-04,4.066466943E+00
5.0200E-04,4.070881006E+00
5.0400E-04,4.101701324E+00
5.0600E-04,4.115959138E+00
5.0800E-04,4.128791172E+00
5.1000E-04,4.157990395E+00
5.1200E-04,4.172228679E+00
5.1400E-04,4.197775558E+00
5.1600E-04,4.210588060E+00
5.1800E-04,4.236095877E+00
5.2000E-04,4.261545100E+00
5.2200E-04,4.274338071E+00
5.2400E-04,4.296799012E+00
5.2600E-04,4.311818545E+00
