[s],CH1[V]
-1.4580E-03,-2.026355830E-03
-1.4560E-03,-8.650854983E-04
-1.4540E-03,-1.793373157E-03
-1.4520E-03,-2.230957152E-03
-1.4500E-03,-1.549499520E-03
-1.4480E-03,-3.355701751E-03
-1.4460E-03,-2.795093749E-03
-1.4440E-03,-2.500255749E-03
-1.4420E-03,-3.072622257E-04
-1.4400E-03,-1.764534040E-03
-1.4380E-03,-1.270873986E-03
-1.4360E-03,6.756998908E-05
-1.4340E-03,-2.115524393E-03
-1.4320E-03,-7.277373007E-04
-1.4300E-03,-1.887443607E-03
-1.4280E-03,-2.000721060E-03
-1.4260E-03,-1.784084367E-03
-1.4240E-03,-2.254303103E-03
-1.4220E-03,-2.206237909E-03
-1.4200E-03,-1.259067496E-03
-1.4180E-03,-1.103637631E-03
-1.4160E-03,-2.720401964E-03
-1.4140E-03,-2.427623901E-03
-1.4120E-03,-3.894565975E-03
-1.4100E-03,-1.912525245E-03
-1.4080E-03,-2.009628380E-03
-1.4060E-03,-3.353527373E-03
-1.4040E-03,-4.610947166E-03
-1.4020E-03,-1.862972320E-03
-1.4000E-03,-1.969001847E-03
-1.3980E-03,-3.079021713E-03
-1.3960E-03,-2.149818527E-03
-1.3940E-03,-1.620166799E-03
-1.3920E-03,-3.486564962E-03
-1.3900E-03,-1.143768253E-03
-1.3880E-03,-1.004875102E-03
-1.3860E-03,-1.637256645E-03
-1.3840E-03,-1.699989352E-03
-1.3820E-03,-1.633670829E-03
-1.3800E-03,-3.185737887E-03
-1.3780E-03,-2.275283941E-03
-1.3760E-03,-2.448642887E-03
-1.3740E-03,-4.098652312E-03
-1.3720E-03,-1.722858466E-03
-1.3700E-03,-1.834934290E-03
-1.3680E-03,-2.966011288E-03
-1.3660E-03,-1.838615474E-03
-1.3640E-03,-1.520145420E-03
-1.3620E-03,-2.681816295E-03
-1.3600E-03,-2.350032946E-03
-1.3580E-03,-4.160774668E-03
-1.3560E-03,-3.297451314E-03
-1.3540E-03,-1.746109050E-03
-1.3520E-03,-3.367126771E-03
-1.3500E-03,-1.959293441E-03
-1.3480E-03,-2.669857217E-03
-1.3460E-03,-2.274654516E-03
-1.3440E-03,-2.338245530E-03
-1.3420E-03,-2.616642182E-03
-1.3400E-03,-1.661174801E-03
-1.3380E-03,-1.790855456E-03
-1.3360E-03,-3.724640258E-03
-1.3340E-03,-4.039648172E-04
-1.3320E-03,-1.994178854E-03
-1.3300E-03,-2.469738166E-03
-1.3280E-03,-1.545703896E-03
-1.3260E-03,-2.641094395E-03
-1.3240E-03,-2.211864589E-03
-1.3220E-03,-3.947933599E-03
-1.3200E-03,-3.513000819E-03
-1.3180E-03,-3.147056850E-03
-1.3160E-03,-9.306983020E-04
-1.3140E-03,-2.821071842E-03
-1.3120E-03,-2.853782876E-03
-1.3100E-03,-1.991050801E-03
-1.3080E-03,-2.937515495E-03
-1.3060E-03,-1.850555478E-03
-1.3040E-03,-1.914566109E-03
-1.3020E-03,-2.770374507E-03
-1.3000E-03,-1.597011583E-03
-1.2980E-03,-7.116202021E-04
-1.2960E-03,-1.644924188E-03
-1.2940E-03,-3.977659331E-04
-1.2920E-03,-2.674110606E-03
-1.2900E-03,-6.113317946E-04
-1.2880E-03,-2.103374581E-03
-1.2860E-03,-1.177185006E-03
-1.2840E-03,-2.531536272E-03
-1.2820E-03,-3.013618718E-03
-1.2800E-03,-1.747386973E-03
-1.2780E-03,-2.023857203E-03
-1.2760E-03,-1.701210055E-03
-1.2740E-03,-2.166374316E-03
-1.2720E-03,-2.761772363E-03
-1.2700E-03,-2.576816736E-03
-1.2680E-03,-1.842678127E-03
-1.2660E-03,-2.123306377E-03
-1.2640E-03,-1.702392612E-03
-1.2620E-03,-3.213794990E-03
-1.2600E-03,-2.063320253E-03
-1.2580E-03,-2.566135582E-03
-1.2560E-03,-1.495712280E-03
-1.2540E-03,-2.185485953E-03
-1.2520E-03,-1.953132704E-03
-1.2500E-03,-2.274196752E-03
-1.2480E-03,-2.140606032E-03
-1.2460E-03,-1.658224640E-05
-1.2440E-03,3.118632420E-04
-1.2420E-03,-1.263950310E-03
-1.2400E-03,-1.130645692E-03
-1.2380E-03,-2.022979823E-03
-1.2360E-03,-1.341846441E-03
-1.2340E-03,-1.552970895E-03
-1.2320E-03,-7.016066202E-04
-1.2300E-03,-3.703926448E-03
-1.2280E-03,-2.103202919E-03
-1.2260E-03,-9.914092189E-04
-1.2240E-03,-1.846092281E-03
-1.2220E-03,-2.877796399E-03
-1.2200E-03,-2.272098668E-03
-1.2180E-03,-3.390014959E-03
-1.2160E-03,-4.264763332E-03
-1.2140E-03,-1.909759589E-03
-1.2120E-03,-2.779930325E-03
-1.2100E-03,-2.502010510E-03
-1.2080E-03,-4.290379028E-03
-1.2060E-03,-1.373184184E-03
-1.2040E-03,-2.940738915E-03
-1.2020E-03,-2.784832212E-03
-1.2000E-03,-2.471874397E-03
-1.1980E-03,-2.108371835E-03
-1.1960E-03,-3.009746800E-03
-1.1940E-03,-3.124016075E-03
-1.1920E-03,-7.052115097E-04
-1.1900E-03,-1.202094983E-03
-1.1880E-03,-5.775335713E-04
-1.1860E-03,3.701327523E-04
-1.1840E-03,-6.025007690E-04
-1.1820E-03,-2.786129209E-03
-1.1800E-03,-1.498687744E-03
-1.1780E-03,-1.015785138E-03
-1.1760E-03,-9.158019067E-04
-1.1740E-03,-7.465118438E-06
-1.1720E-03,-1.357181526E-03
-1.1700E-03,-1.805294087E-03
-1.1680E-03,-3.658245441E-03
-1.1660E-03,-1.946380689E-03
-1.1640E-03,-2.313602581E-03
-1.1620E-03,-1.717231787E-03
-1.1600E-03,-2.103069405E-03
-1.1580E-03,-1.529777532E-03
-1.1560E-03,-3.366878816E-03
-1.1540E-03,-1.084964685E-03
-1.1520E-03,9.605654624E-06
-1.1500E-03,-1.260745964E-03
-1.1480E-03,-2.741878714E-03
-1.1460E-03,-7.376745887E-04
-1.1440E-03,-9.627417643E-04
-1.1420E-03,-2.182472341E-03
-1.1400E-03,-3.184059420E-03
-1.1380E-03,-1.440418234E-03
-1.1360E-03,-6.548002770E-04
-1.1340E-03,-1.517761234E-03
-1.1320E-03,-6.460452973E-08
-1.1300E-03,-1.670883207E-03
-1.1280E-03,-6.704977589E-04
-1.1260E-03,-1.932800364E-03
-1.1240E-03,-2.591274441E-03
-1.1220E-03,-2.581279932E-03
-1.1200E-03,-3.637188309E-03
-1.1180E-03,-2.275512823E-03
-1.1160E-03,-3.059070843E-03
-1.1140E-03,-4.644211331E-03
-1.1120E-03,-1.393821699E-03
-1.1100E-03,-2.313831463E-03
-1.1080E-03,-2.176330678E-03
-1.1060E-03,-2.482174081E-03
-1.1040E-03,-2.244499329E-03
-1.1020E-03,-2.746360984E-03
-1.1000E-03,-3.295067128E-03
-1.0980E-03,-1.812332205E-03
-1.0960E-03,-2.247055177E-03
-1.0940E-03,-1.900375432E-03
-1.0920E-03,-2.135131941E-03
-1.0900E-03,-9.647635542E-04
-1.0880E-03,-1.734664956E-03
-1.0860E-03,-1.330745670E-03
-1.0840E-03,-1.649520899E-03
-1.0820E-03,-1.913059303E-03
-1.0800E-03,-2.213981746E-03
-1.0780E-03,-2.510574507E-03
-1.0760E-03,-3.251865675E-03
-1.0740E-03,-2.455852666E-03
-1.0720E-03,-1.976211626E-03
-1.0700E-03,-1.611049671E-03
-1.0680E-03,-1.557758341E-03
-1.0660E-03,-2.254284029E-03
-1.0640E-03,-4.692619848E-03
-1.0620E-03,-3.522594784E-03
-1.0600E-03,-2.900551072E-03
-1.0580E-03,-1.158016149E-03
-1.0560E-03,-2.880523908E-03
-1.0540E-03,-3.945663854E-03
-1.0520E-03,-1.533477789E-03
-1.0500E-03,-1.132514894E-03
-1.0480E-03,-3.042934671E-03
-1.0460E-03,-2.001445853E-03
-1.0440E-03,-1.527050023E-03
-1.0420E-03,-9.346274408E-04
-1.0400E-03,-1.791542102E-03
-1.0380E-03,-7.176283513E-04
-1.0360E-03,-1.098888332E-03
-1.0340E-03,-1.216342880E-03
-1.0320E-03,-2.040908903E-03
-1.0300E-03,-3.205612463E-03
-1.0280E-03,-1.520221714E-03
-1.0260E-03,-2.738292898E-03
-1.0240E-03,-3.937032799E-04
-1.0220E-03,-4.446877009E-03
-1.0200E-03,-2.821682193E-03
-1.0180E-03,-3.546493866E-03
-1.0160E-03,-1.323516817E-03
-1.0140E-03,-1.451690666E-03
-1.0120E-03,-3.155754361E-03
-1.0100E-03,-3.278492266E-03
-1.0080E-03,-4.641788998E-03
-1.0060E-03,-7.821539661E-04
-1.0040E-03,-2.285755287E-03
-1.0020E-03,-1.977623065E-03
-1.0000E-03,-1.927764963E-03
-9.9800E-04,-2.894237747E-03
-9.9600E-04,-1.156642858E-03
-9.9400E-04,-3.410604490E-04
-9.9200E-04,-6.332853809E-04
-9.9000E-04,-4.768513262E-03
-9.8800E-04,-1.565254223E-03
-9.8600E-04,-2.181995504E-03
-9.8400E-04,-1.016757886E-03
-9.8200E-04,-1.048076556E-03
-9.8000E-04,-4.580381598E-04
-9.7800E-04,-3.117645529E-03
-9.7600E-04,-2.743347372E-03
-9.7400E-04,-2.499817059E-03
-9.7200E-04,-1.069457938E-03
-9.7000E-04,4.629634255E-04
-9.6800E-04,-3.050449626E-03
-9.6600E-04,-1.875179353E-03
-9.6400E-04,-7.496336666E-04
-9.6200E-04,-1.379402141E-03
-9.6000E-04,-1.263416252E-03
-9.5800E-04,-2.623375124E-03
-9.5600E-04,-3.834923174E-03
-9.5400E-04,-2.612636749E-03
-9.5200E-04,-4.297016603E-03
-9.5000E-04,-1.717269934E-03
-9.4800E-04,-3.143070491E-03
-9.4600E-04,-2.413490446E-03
-9.4400E-04,-1.398361190E-03
-9.4200E-04,-4.157360513E-03
-9.4000E-04,-2.279575476E-03
-9.3800E-04,-4.533108255E-03
-9.3600E-04,-2.184932822E-03
-9.3400E-04,-3.257263472E-03
-9.3200E-04,-1.684139282E-03
-9.3000E-04,-2.036922543E-03
-9.2800E-04,-6.718901236E-04
-9.2600E-04,-8.295134404E-04
-9.2400E-04,-1.897686070E-03
-9.2200E-04,-1.684463532E-03
-9.2000E-04,-1.760814710E-03
-9.1800E-04,-1.517990116E-03
-9.1600E-04,-2.045715422E-03
-9.1400E-04,-3.291023549E-03
-9.1200E-04,-3.944233342E-03
-9.1000E-04,-2.651260565E-03
-9.0800E-04,-2.801750397E-03
-9.0600E-04,-1.793678332E-03
-9.0400E-04,-3.991459302E-03
-9.0200E-04,-4.195793594E-03
-9.0000E-04,-1.081264428E-03
-8.9800E-04,-2.196930046E-03
-8.9600E-04,-2.491329356E-03
-8.9400E-04,-2.337558884E-03
-8.9200E-04,-2.738731588E-03
-8.9000E-04,-7.759360086E-04
-8.8800E-04,-2.095420936E-03
-8.8600E-04,-2.341812272E-03
-8.8400E-04,-2.746532645E-03
-8.8200E-04,-2.209423182E-03
-8.8000E-04,-1.073100974E-03
-8.7800E-04,-6.212500091E-04
-8.7600E-04,-2.423027190E-03
-8.7400E-04,-1.319034547E-03
-8.7200E-04,-3.235252665E-03
-8.7000E-04,-1.210449172E-03
-8.6800E-04,-2.334850449E-03
-8.6600E-04,-2.750957695E-03
-8.6400E-04,-3.342769925E-03
-8.6200E-04,-1.442516318E-03
-8.6000E-04,-2.196109886E-03
-8.5800E-04,-1.705539738E-03
-8.5600E-04,-3.175533570E-03
-8.5400E-04,-2.149074661E-03
-8.5200E-04,-1.912544319E-03
-8.5000E-04,-2.310798778E-03
-8.4800E-04,-2.796409820E-03
-8.4600E-04,-8.291128972E-04
-8.4400E-04,-9.302214648E-04
-8.4200E-04,-9.476737076E-04
-8.4000E-04,-9.096220961E-04
-8.3800E-04,-1.058147359E-03
-8.3600E-04,-1.499374390E-03
-8.3400E-04,-1.297977415E-03
-8.3200E-04,-1.669071226E-03
-8.3000E-04,-2.596615018E-03
-8.2800E-04,-1.204765272E-03
-8.2600E-04,-1.742980997E-03
-8.2400E-04,-1.297882047E-03
-8.2200E-04,-6.521109150E-04
-8.2000E-04,-1.852596341E-03
-8.1800E-04,-3.564632755E-03
-8.1600E-04,-1.767128035E-03
-8.1400E-04,-2.591312588E-03
-8.1200E-04,-2.873218762E-03
-8.1000E-04,-1.226680711E-03
-8.0800E-04,-8.750990802E-04
-8.0600E-04,-1.707523380E-03
-8.0400E-04,-3.534630156E-03
-8.0200E-04,-2.431324158E-03
-8.0000E-04,-4.154556710E-03
-7.9800E-04,-3.915241638E-03
-7.9600E-04,-7.006720192E-04
-7.9400E-04,-1.903274603E-03
-7.9200E-04,-7.792547957E-04
-7.9000E-04,-3.612392772E-03
-7.8800E-04,-3.337581936E-03
-7.8600E-04,-1.313503235E-03
-7.8400E-04,-1.067855765E-03
-7.8200E-04,-8.319929941E-04
-7.8000E-04,-1.017272871E-03
-7.7800E-04,-3.220642372E-03
-7.7600E-04,-2.184818381E-03
-7.7400E-04,-2.218235134E-03
-7.7200E-04,-2.262854255E-05
-7.7000E-04,-2.783783170E-03
-7.6800E-04,-1.748626750E-03
-7.6600E-04,-2.308376445E-03
-7.6400E-04,-3.257911971E-03
-7.6200E-04,-1.519802097E-03
-7.6000E-04,-2.129791364E-03
-7.5800E-04,-2.063243959E-03
-7.5600E-04,-1.357391335E-03
-7.5400E-04,-6.531408835E-04
-7.5200E-04,-2.935016868E-03
-7.5000E-04,-2.917850727E-03
-7.4800E-04,-3.033226265E-03
-7.4600E-04,-2.458770910E-03
-7.4400E-04,-8.982733699E-04
-7.4200E-04,-1.535270697E-03
-7.4000E-04,-1.098354274E-03
-7.3800E-04,-1.494434356E-03
-7.3600E-04,-2.336957769E-04
-7.3400E-04,-7.262877155E-04
-7.3200E-04,-1.641281152E-03
-7.3000E-04,-7.861021784E-04
-7.2800E-04,-1.680667907E-03
-7.2600E-04,-3.966978177E-04
-7.2400E-04,-2.761152174E-04
-7.2200E-04,-9.839705580E-04
-7.2000E-04,-2.250869875E-03
-7.1800E-04,-2.810924745E-03
-7.1600E-04,-3.002136477E-03
-7.1400E-04,-1.276329004E-03
-7.1200E-04,-2.429264221E-03
-7.1000E-04,-3.056667584E-03
-7.0800E-04,-3.111370351E-03
-7.0600E-04,-3.151138577E-03
-7.0400E-04,-2.615879242E-03
-7.0200E-04,-2.866848217E-03
-7.0000E-04,-2.674110606E-03
-6.9800E-04,-2.744129385E-03
-6.9600E-04,-3.406666115E-03
-6.9400E-04,-1.899231023E-03
-6.9200E-04,-2.313392773E-03
-6.9000E-04,-2.897766343E-03
-6.8800E-04,-3.020866644E-03
-6.8600E-04,-1.417987811E-03
-6.8400E-04,-8.047560511E-04
-6.8200E-04,-1.250579794E-03
-6.8000E-04,-1.709926640E-03
-6.7800E-04,-2.313736096E-03
-6.7600E-04,-4.602697581E-04
-6.7400E-04,-2.695920840E-04
-6.7200E-04,-1.265056572E-03
-6.7000E-04,-2.060096833E-03
-6.6800E-04,7.355998837E-04
-6.6600E-04,-1.575477613E-03
-6.6400E-04,-1.014774244E-03
-6.6200E-04,-3.612592743E-04
-6.6000E-04,-1.225593522E-03
-6.5800E-04,-2.335022110E-03
-6.5600E-04,-3.086879991E-03
-6.5400E-04,-3.518722866E-03
-6.5200E-04,-4.678524539E-03
-6.5000E-04,-3.908890166E-03
-6.4800E-04,-1.006286541E-03
-6.4600E-04,-2.315872327E-03
-6.4400E-04,-2.514541793E-03
-6.4200E-04,-2.639272576E-04
-6.4000E-04,-2.054699036E-03
-6.3800E-04,-2.285793434E-03
-6.3600E-04,-2.703235824E-03
-6.3400E-04,-1.266963921E-03
-6.3200E-04,-1.669834165E-03
-6.3000E-04,-1.403968796E-03
-6.2800E-04,-1.768158003E-03
-6.2600E-04,-4.473760792E-04
-6.2400E-04,-1.060378957E-03
-6.2200E-04,-6.025007690E-04
-6.2000E-04,-2.195156212E-03
-6.1800E-04,-1.966541367E-03
-6.1600E-04,-3.307808219E-03
-6.1400E-04,-3.111484792E-03
-6.1200E-04,-1.117675719E-03
-6.1000E-04,-1.645744348E-03
-6.0800E-04,-3.102310444E-03
-6.0600E-04,-2.775505276E-03
-6.0400E-04,-2.478244942E-03
-6.0200E-04,-3.105495717E-03
-6.0000E-04,-2.807396150E-03
-5.9800E-04,-2.933510062E-03
-5.9600E-04,-5.481603975E-04
-5.9400E-04,-1.720836676E-03
-5.9200E-04,-2.206428644E-03
-5.9000E-04,-1.928966593E-03
-5.8800E-04,-3.501766533E-03
-5.8600E-04,-1.663940457E-03
-5.8400E-04,-1.841590938E-03
-5.8200E-04,-2.095268348E-03
-5.8000E-04,-2.709653753E-04
-5.7800E-04,-2.294204843E-03
-5.7600E-04,-1.377342205E-03
-5.7400E-04,-4.175925248E-05
-5.7200E-04,-2.441795504E-03
-5.7000E-04,-1.626575491E-03
-5.6800E-04,-2.440860903E-03
-5.6600E-04,-1.556537638E-03
-5.6400E-04,-1.190936992E-03
-5.6200E-04,-1.886928622E-03
-5.6000E-04,-2.577160059E-03
-5.5800E-04,-4.726017528E-03
-5.5600E-04,-3.295505819E-03
-5.5400E-04,-2.444160617E-03
-5.5200E-04,-1.913326332E-03
-5.5000E-04,-2.637737461E-03
-5.4800E-04,-4.038856923E-03
-5.4600E-04,-1.067817618E-03
-5.4400E-04,-2.944267510E-03
-5.4200E-04,-2.819107272E-03
-5.4000E-04,-2.363279184E-04
-5.3800E-04,-8.891753155E-04
-5.3600E-04,-3.879669580E-03
-5.3400E-04,-2.458732763E-03
-5.3200E-04,-2.135379896E-03
-5.3000E-04,-6.983450535E-04
-5.2800E-04,-1.652954127E-03
-5.2600E-04,-3.033207192E-03
-5.2400E-04,-1.088664942E-03
-5.2200E-04,-2.414138944E-03
-5.2000E-04,-2.023838130E-03
-5.1800E-04,-1.654727962E-03
-5.1600E-04,-4.516972083E-03
-5.1400E-04,-2.172191731E-03
-5.1200E-04,-3.618477215E-03
-5.1000E-04,-3.713501340E-03
-5.0800E-04,-2.810295320E-03
-5.0600E-04,-4.676826998E-03
-5.0400E-04,-1.444080344E-03
-5.0200E-04,-2.710102280E-03
-5.0000E-04,-3.272083573E-03
-4.9800E-04,-2.531326464E-03
-4.9600E-04,-2.344787737E-03
-4.9400E-04,-1.833866175E-03
-4.9200E-04,-2.453334965E-03
-4.9000E-04,-3.580930751E-04
-4.8800E-04,-1.133621156E-03
-4.8600E-04,-1.251991232E-03
-4.8400E-04,-2.615154450E-03
-4.8200E-04,-1.456439965E-03
-4.8000E-04,-2.817619540E-03
-4.7800E-04,-1.744030039E-03
-4.7600E-04,-1.279952967E-03
-4.7400E-04,-2.603729429E-03
-4.7200E-04,-9.716109369E-04
-4.7000E-04,-3.005645999E-03
-4.6800E-04,-1.394126875E-03
-4.6600E-04,-3.234375285E-03
-4.6400E-04,-3.003624209E-03
-4.6200E-04,-1.985252460E-03
-4.6000E-04,-1.709487950E-03
-4.5800E-04,-2.759388177E-03
-4.5600E-04,-1.922977517E-03
-4.5400E-04,-4.181164228E-03
-4.5200E-04,-3.758934392E-03
-4.5000E-04,-2.263725406E-03
-4.4800E-04,-1.852996885E-03
-4.4600E-04,-2.123668773E-03
-4.4400E-04,-2.686622815E-03
-4.4200E-04,-2.501209424E-03
-4.4000E-04,-2.194297905E-03
-4.3800E-04,-2.386005547E-03
-4.3600E-04,-1.356198941E-04
-4.3400E-04,-9.168700221E-04
-4.3200E-04,-3.615673413E-03
-4.3000E-04,-1.751373333E-03
-4.2800E-04,-1.450279228E-03
-4.2600E-04,-2.166813007E-03
-4.2400E-04,-2.326973098E-03
-4.2200E-04,-2.810810305E-03
-4.2000E-04,-2.490089579E-03
-4.1800E-04,-3.346851652E-03
-4.1600E-04,-2.180965536E-03
-4.1400E-04,-1.715782201E-03
-4.1200E-04,-3.039234414E-03
-4.1000E-04,-2.536914996E-03
-4.0800E-04,-2.614925568E-03
-4.0600E-04,-3.109634664E-03
-4.0400E-04,-3.219784065E-03
-4.0200E-04,-2.194069023E-03
-4.0000E-04,-3.198326390E-03
-3.9800E-04,-8.214262809E-04
-3.9600E-04,-3.381527256E-03
-3.9400E-04,-1.371295908E-03
-3.9200E-04,-4.194286789E-03
-3.9000E-04,-1.186798045E-03
-3.8800E-04,-3.682297111E-03
-3.8600E-04,-2.064560030E-03
-3.8400E-04,-2.004001701E-03
-3.8200E-04,-7.695082426E-04
-3.8000E-04,-2.430713807E-03
-3.7800E-04,-1.401565536E-03
-3.7600E-04,-2.418926390E-03
-3.7400E-04,-1.407230363E-03
-3.7200E-04,-1.610153217E-03
-3.7000E-04,-1.399238570E-03
-3.6800E-04,-3.154762540E-03
-3.6600E-04,-7.228735609E-04
-3.6400E-04,-2.053306671E-03
-3.6200E-04,-3.021839392E-03
-3.6000E-04,-1.123931824E-03
-3.5800E-04,-8.932853518E-05
-3.5600E-04,-1.333320591E-03
-3.5400E-04,-1.525371556E-03
-3.5200E-04,-4.067734186E-03
-3.5000E-04,-3.050583140E-03
-3.4800E-04,-4.310463413E-03
-3.4600E-04,-2.063720796E-03
-3.4400E-04,-2.395256190E-03
-3.4200E-04,-2.226951719E-03
-3.4000E-04,-2.841642300E-04
-3.3800E-04,-3.218277260E-03
-3.3600E-04,-1.059844899E-03
-3.3400E-04,5.634616414E-04
-3.3200E-04,-1.413639055E-03
-3.3000E-04,-1.104152615E-03
-3.2800E-04,-2.927959677E-03
-3.2600E-04,-2.430904542E-03
-3.2400E-04,-3.652771349E-03
-3.2200E-04,-2.003372275E-03
-3.2000E-04,-2.511261153E-03
-3.1800E-04,-1.195228527E-03
-3.1600E-04,-1.625316641E-03
-3.1400E-04,-8.755759175E-04
-3.1200E-04,-2.010677422E-03
-3.1000E-04,-2.328098433E-03
-3.0800E-04,-7.813338061E-04
-3.0600E-04,-1.276290857E-03
-3.0400E-04,-2.499817059E-03
-3.0200E-04,-2.302883280E-03
-3.0000E-04,-2.370765829E-03
-2.9800E-04,-2.131946668E-03
-2.9600E-04,-1.807754568E-03
-2.9400E-04,-1.471012111E-03
-2.9200E-04,-3.206432623E-03
-2.9000E-04,-1.119850097E-03
-2.8800E-04,-3.621175814E-04
-2.8600E-04,-2.827909387E-04
-2.8400E-04,-1.400592788E-03
-2.8200E-04,-2.104156594E-03
-2.8000E-04,-1.968105393E-03
-2.7800E-04,-6.941107388E-04
-2.7600E-04,-2.155216325E-03
-2.7400E-04,-3.161495482E-03
-2.7200E-04,-1.405132279E-03
-2.7000E-04,-4.444769088E-04
-2.6800E-04,-2.671497538E-03
-2.6600E-04,-6.044271914E-04
-2.6400E-04,-1.693008455E-03
-2.6200E-04,-1.100318844E-03
-2.6000E-04,-3.517349574E-03
-2.5800E-04,4.599787250E-05
-2.5600E-04,-8.700064586E-04
-2.5400E-04,-1.991661153E-03
-2.5200E-04,-2.847927315E-03
-2.5000E-04,-2.772110194E-03
-2.4800E-04,-2.309491944E-04
-2.4600E-04,-2.983520752E-03
-2.4400E-04,-2.191322441E-03
-2.4200E-04,-2.539280109E-03
-2.4000E-04,-2.558487113E-03
-2.3800E-04,-1.788986254E-03
-2.3600E-04,-2.012889947E-03
-2.3400E-04,-1.418006884E-03
-2.3200E-04,-2.149131882E-03
-2.3000E-04,-2.540233783E-03
-2.2800E-04,-2.983558898E-03
